datetimes,pressure_level,velocity,direction,cnr,w,range,times
2019-11-13 13:20:00,6966.0,,,-32.0,,2900,2019-11-13T13:20:00
2019-11-13 13:30:00,6970.0,,,-32.0,,2900,2019-11-13T13:30:00
2019-11-13 13:40:00,6966.0,,,-32.0,,2900,2019-11-13T13:40:00
2019-11-13 13:50:00,6965.0,,,-32.0,,2900,2019-11-13T13:50:00
2019-11-13 00:00:00,6909.0,,,-31.0,,2950,2019-11-13T00:00:00
2019-11-13 00:10:00,6909.0,,,-32.0,,2950,2019-11-13T00:10:00
2019-11-13 00:20:00,6905.0,,,-32.0,,2950,2019-11-13T00:20:00
2019-11-13 00:30:00,6906.0,,,-32.0,,2950,2019-11-13T00:30:00
2019-11-13 00:40:00,6905.0,,,-32.0,,2950,2019-11-13T00:40:00
2019-11-13 00:50:00,6904.0,,,-32.0,,2950,2019-11-13T00:50:00
2019-11-13 01:00:00,6901.0,,,-32.0,,2950,2019-11-13T01:00:00
2019-11-13 01:10:00,6901.0,,,-34.0,,2950,2019-11-13T01:10:00
2019-11-13 01:20:00,6899.0,,,-32.0,,2950,2019-11-13T01:20:00
2019-11-13 01:30:00,6901.0,,,-32.0,,2950,2019-11-13T01:30:00
2019-11-13 01:40:00,6903.0,,,-31.0,,2950,2019-11-13T01:40:00
2019-11-13 01:50:00,6898.0,,,-30.0,,2950,2019-11-13T01:50:00
2019-11-13 02:00:00,6898.0,,,-32.0,,2950,2019-11-13T02:00:00
2019-11-13 02:10:00,6893.0,,,-32.0,,2950,2019-11-13T02:10:00
2019-11-13 02:20:00,6898.0,,,-32.0,,2950,2019-11-13T02:20:00
2019-11-13 02:30:00,6894.0,,,-32.0,,2950,2019-11-13T02:30:00
2019-11-13 02:40:00,6910.0,,,-32.0,,2950,2019-11-13T02:40:00
2019-11-13 02:50:00,6893.0,,,-31.0,,2950,2019-11-13T02:50:00
2019-11-13 03:00:00,6894.0,,,-31.0,,2950,2019-11-13T03:00:00
2019-11-13 03:10:00,6892.0,,,-32.0,,2950,2019-11-13T03:10:00
2019-11-13 03:20:00,6892.0,,,-32.0,,2950,2019-11-13T03:20:00
2019-11-13 03:30:00,6891.0,,,-32.0,,2950,2019-11-13T03:30:00
2019-11-13 03:40:00,6889.0,,,-31.0,,2950,2019-11-13T03:40:00
2019-11-13 03:50:00,6889.0,,,-31.0,,2950,2019-11-13T03:50:00
2019-11-13 04:00:00,6887.0,,,-32.0,,2950,2019-11-13T04:00:00
2019-11-13 04:10:00,6886.0,,,-31.0,,2950,2019-11-13T04:10:00
2019-11-13 04:20:00,6890.0,,,-32.0,,2950,2019-11-13T04:20:00
2019-11-13 04:30:00,6886.0,,,-31.0,,2950,2019-11-13T04:30:00
2019-11-13 04:40:00,6887.0,,,-32.0,,2950,2019-11-13T04:40:00
2019-11-13 04:50:00,6887.0,,,-31.0,,2950,2019-11-13T04:50:00
2019-11-13 05:00:00,6888.0,,,-32.0,,2950,2019-11-13T05:00:00
2019-11-13 05:10:00,6885.0,,,-32.0,,2950,2019-11-13T05:10:00
2019-11-13 05:20:00,6887.0,,,-32.0,,2950,2019-11-13T05:20:00
2019-11-13 05:30:00,6890.0,,,-32.0,,2950,2019-11-13T05:30:00
2019-11-13 05:40:00,6887.0,,,-31.0,,2950,2019-11-13T05:40:00
2019-11-13 05:50:00,6885.0,,,-32.0,,2950,2019-11-13T05:50:00
2019-11-13 06:00:00,6885.0,,,-32.0,,2950,2019-11-13T06:00:00
2019-11-13 06:10:00,6882.0,,,-32.0,,2950,2019-11-13T06:10:00
2019-11-13 06:20:00,6885.0,,,-32.0,,2950,2019-11-13T06:20:00
2019-11-13 06:30:00,6888.0,,,-32.0,,2950,2019-11-13T06:30:00
2019-11-13 06:40:00,6885.0,,,-32.0,,2950,2019-11-13T06:40:00
2019-11-13 06:50:00,6887.0,,,-32.0,,2950,2019-11-13T06:50:00
2019-11-13 07:00:00,6886.0,,,-32.0,,2950,2019-11-13T07:00:00
2019-11-13 07:10:00,6883.0,,,-31.0,,2950,2019-11-13T07:10:00
2019-11-13 07:20:00,6888.0,,,-32.0,,2950,2019-11-13T07:20:00
2019-11-13 07:30:00,6887.0,,,-32.0,,2950,2019-11-13T07:30:00
2019-11-13 07:40:00,6884.0,,,-32.0,,2950,2019-11-13T07:40:00
2019-11-13 07:50:00,6886.0,,,-32.0,,2950,2019-11-13T07:50:00
2019-11-13 08:00:00,6889.0,,,-32.0,,2950,2019-11-13T08:00:00
2019-11-13 08:10:00,6887.0,,,-32.0,,2950,2019-11-13T08:10:00
2019-11-13 08:20:00,6884.0,,,-32.0,,2950,2019-11-13T08:20:00
2019-11-13 08:30:00,6889.0,,,-32.0,,2950,2019-11-13T08:30:00
2019-11-13 08:40:00,6889.0,,,-32.0,,2950,2019-11-13T08:40:00
2019-11-13 08:50:00,6887.0,,,-32.0,,2950,2019-11-13T08:50:00
2019-11-13 09:00:00,6887.0,,,-32.0,,2950,2019-11-13T09:00:00
2019-11-13 09:10:00,6891.0,,,-32.0,,2950,2019-11-13T09:10:00
2019-11-13 09:20:00,6894.0,,,-32.0,,2950,2019-11-13T09:20:00
2019-11-13 09:30:00,6892.0,,,-32.0,,2950,2019-11-13T09:30:00
2019-11-13 09:40:00,6892.0,,,-31.0,,2950,2019-11-13T09:40:00
2019-11-13 09:50:00,6893.0,,,-32.0,,2950,2019-11-13T09:50:00
2019-11-13 10:00:00,6895.0,,,-32.0,,2950,2019-11-13T10:00:00
2019-11-13 10:10:00,6899.0,,,-32.0,,2950,2019-11-13T10:10:00
2019-11-13 10:20:00,6896.0,,,-31.0,,2950,2019-11-13T10:20:00
2019-11-13 10:30:00,6900.0,,,-32.0,,2950,2019-11-13T10:30:00
2019-11-13 10:40:00,6900.0,,,-32.0,,2950,2019-11-13T10:40:00
2019-11-13 10:50:00,6900.0,,,-32.0,,2950,2019-11-13T10:50:00
2019-11-13 11:00:00,6900.0,,,-32.0,,2950,2019-11-13T11:00:00
2019-11-13 11:10:00,6898.0,,,-32.0,,2950,2019-11-13T11:10:00
2019-11-13 11:20:00,6902.0,,,-32.0,,2950,2019-11-13T11:20:00
2019-11-13 11:30:00,6901.0,,,-32.0,,2950,2019-11-13T11:30:00
2019-11-13 11:40:00,6907.0,,,-32.0,,2950,2019-11-13T11:40:00
2019-11-13 11:50:00,6904.0,,,-32.0,,2950,2019-11-13T11:50:00
2019-11-13 12:00:00,6907.0,,,-32.0,,2950,2019-11-13T12:00:00
2019-11-13 12:10:00,6911.0,,,-32.0,,2950,2019-11-13T12:10:00
2019-11-13 12:20:00,6913.0,,,-32.0,,2950,2019-11-13T12:20:00
2019-11-13 12:30:00,6914.0,,,-32.0,,2950,2019-11-13T12:30:00
2019-11-13 12:40:00,6913.0,,,-32.0,,2950,2019-11-13T12:40:00
2019-11-13 12:50:00,6916.0,,,-32.0,,2950,2019-11-13T12:50:00
2019-11-13 13:00:00,6914.0,,,-32.0,,2950,2019-11-13T13:00:00
2019-11-13 13:10:00,6917.0,,,-32.0,,2950,2019-11-13T13:10:00
2019-11-13 13:20:00,6918.0,,,-32.0,,2950,2019-11-13T13:20:00
2019-11-13 13:30:00,6923.0,,,-32.0,,2950,2019-11-13T13:30:00
2019-11-13 13:40:00,6919.0,,,-32.0,,2950,2019-11-13T13:40:00
2019-11-13 13:50:00,6918.0,,,-32.0,,2950,2019-11-13T13:50:00
2019-11-13 00:00:00,6863.0,,,-32.0,,3000,2019-11-13T00:00:00
2019-11-13 00:10:00,6863.0,,,-32.0,,3000,2019-11-13T00:10:00
2019-11-13 00:20:00,6858.0,,,-32.0,,3000,2019-11-13T00:20:00
2019-11-13 00:30:00,6860.0,,,-32.0,,3000,2019-11-13T00:30:00
2019-11-13 00:40:00,6859.0,,,-32.0,,3000,2019-11-13T00:40:00
2019-11-13 00:50:00,6858.0,,,-32.0,,3000,2019-11-13T00:50:00
2019-11-13 01:00:00,6854.0,,,-32.0,,3000,2019-11-13T01:00:00
2019-11-13 01:10:00,6855.0,,,-32.0,,3000,2019-11-13T01:10:00
2019-11-13 01:20:00,6852.0,,,-32.0,,3000,2019-11-13T01:20:00
2019-11-13 01:30:00,6854.0,,,-32.0,,3000,2019-11-13T01:30:00
2019-11-13 01:40:00,6856.0,,,-30.0,,3000,2019-11-13T01:40:00
2019-11-13 01:50:00,6851.0,,,-30.0,,3000,2019-11-13T01:50:00
2019-11-13 02:00:00,6851.0,,,-32.0,,3000,2019-11-13T02:00:00
2019-11-13 02:10:00,6846.0,,,-32.0,,3000,2019-11-13T02:10:00
2019-11-13 02:20:00,6851.0,,,-32.0,,3000,2019-11-13T02:20:00
2019-11-13 02:30:00,6847.0,,,-31.0,,3000,2019-11-13T02:30:00
2019-11-13 02:40:00,6863.0,,,-31.0,,3000,2019-11-13T02:40:00
2019-11-13 02:50:00,6846.0,,,-31.0,,3000,2019-11-13T02:50:00
2019-11-13 03:00:00,6847.0,,,-32.0,,3000,2019-11-13T03:00:00
2019-11-13 03:10:00,6845.0,,,-32.0,,3000,2019-11-13T03:10:00
2019-11-13 03:20:00,6845.0,,,-32.0,,3000,2019-11-13T03:20:00
2019-11-13 03:30:00,6844.0,,,-32.0,,3000,2019-11-13T03:30:00
2019-11-13 03:40:00,6842.0,,,-31.0,,3000,2019-11-13T03:40:00
2019-11-13 03:50:00,6842.0,,,-30.0,,3000,2019-11-13T03:50:00
2019-11-13 04:00:00,6840.0,,,-32.0,,3000,2019-11-13T04:00:00
2019-11-13 04:10:00,6839.0,,,-31.0,,3000,2019-11-13T04:10:00
2019-11-13 04:20:00,6843.0,,,-31.0,,3000,2019-11-13T04:20:00
2019-11-13 04:30:00,6839.0,,,-32.0,,3000,2019-11-13T04:30:00
2019-11-13 04:40:00,6840.0,,,-31.0,,3000,2019-11-13T04:40:00
2019-11-13 04:50:00,6839.0,,,-32.0,,3000,2019-11-13T04:50:00
2019-11-13 05:00:00,6841.0,,,-31.0,,3000,2019-11-13T05:00:00
2019-11-13 05:10:00,6838.0,,,-32.0,,3000,2019-11-13T05:10:00
2019-11-13 05:20:00,6840.0,,,-32.0,,3000,2019-11-13T05:20:00
2019-11-13 05:30:00,6843.0,,,-32.0,,3000,2019-11-13T05:30:00
2019-11-13 05:40:00,6840.0,,,-32.0,,3000,2019-11-13T05:40:00
2019-11-13 05:50:00,6838.0,,,-32.0,,3000,2019-11-13T05:50:00
2019-11-13 06:00:00,6838.0,,,-32.0,,3000,2019-11-13T06:00:00
2019-11-13 06:10:00,6834.0,,,-32.0,,3000,2019-11-13T06:10:00
2019-11-13 06:20:00,6837.0,,,-32.0,,3000,2019-11-13T06:20:00
2019-11-13 06:30:00,6840.0,,,-32.0,,3000,2019-11-13T06:30:00
2019-11-13 06:40:00,6838.0,,,-32.0,,3000,2019-11-13T06:40:00
2019-11-13 06:50:00,6840.0,,,-32.0,,3000,2019-11-13T06:50:00
2019-11-13 07:00:00,6839.0,,,-32.0,,3000,2019-11-13T07:00:00
2019-11-13 07:10:00,6836.0,,,-31.0,,3000,2019-11-13T07:10:00
2019-11-13 07:20:00,6841.0,,,-32.0,,3000,2019-11-13T07:20:00
2019-11-13 07:30:00,6840.0,,,-32.0,,3000,2019-11-13T07:30:00
2019-11-13 07:40:00,6836.0,,,-32.0,,3000,2019-11-13T07:40:00
2019-11-13 07:50:00,6839.0,,,-32.0,,3000,2019-11-13T07:50:00
2019-11-13 08:00:00,6841.0,,,-31.0,,3000,2019-11-13T08:00:00
2019-11-13 08:10:00,6840.0,,,-32.0,,3000,2019-11-13T08:10:00
2019-11-13 08:20:00,6837.0,,,-32.0,,3000,2019-11-13T08:20:00
2019-11-13 08:30:00,6841.0,,,-32.0,,3000,2019-11-13T08:30:00
2019-11-13 08:40:00,6841.0,,,-32.0,,3000,2019-11-13T08:40:00
2019-11-13 08:50:00,6840.0,,,-32.0,,3000,2019-11-13T08:50:00
2019-11-13 09:00:00,6840.0,,,-32.0,,3000,2019-11-13T09:00:00
2019-11-13 09:10:00,6843.0,,,-32.0,,3000,2019-11-13T09:10:00
2019-11-13 09:20:00,6846.0,,,-32.0,,3000,2019-11-13T09:20:00
2019-11-13 09:30:00,6844.0,,,-31.0,,3000,2019-11-13T09:30:00
2019-11-13 09:40:00,6844.0,,,-31.0,,3000,2019-11-13T09:40:00
2019-11-13 09:50:00,6845.0,,,-32.0,,3000,2019-11-13T09:50:00
2019-11-13 10:00:00,6847.0,,,-32.0,,3000,2019-11-13T10:00:00
2019-11-13 10:10:00,6851.0,,,-32.0,,3000,2019-11-13T10:10:00
2019-11-13 10:20:00,6848.0,,,-31.0,,3000,2019-11-13T10:20:00
2019-11-13 10:30:00,6853.0,,,-32.0,,3000,2019-11-13T10:30:00
2019-11-13 10:40:00,6853.0,,,-32.0,,3000,2019-11-13T10:40:00
2019-11-13 10:50:00,6852.0,,,-32.0,,3000,2019-11-13T10:50:00
2019-11-13 11:00:00,6853.0,,,-32.0,,3000,2019-11-13T11:00:00
2019-11-13 11:10:00,6851.0,,,-32.0,,3000,2019-11-13T11:10:00
2019-11-13 11:20:00,6855.0,,,-32.0,,3000,2019-11-13T11:20:00
2019-11-13 11:30:00,6854.0,,,-32.0,,3000,2019-11-13T11:30:00
2019-11-13 11:40:00,6860.0,,,-32.0,,3000,2019-11-13T11:40:00
2019-11-13 11:50:00,6857.0,,,-32.0,,3000,2019-11-13T11:50:00
2019-11-13 12:00:00,6860.0,,,-32.0,,3000,2019-11-13T12:00:00
2019-11-13 12:10:00,6863.0,,,-32.0,,3000,2019-11-13T12:10:00
2019-11-13 12:20:00,6865.0,,,-32.0,,3000,2019-11-13T12:20:00
2019-11-13 12:30:00,6866.0,,,-32.0,,3000,2019-11-13T12:30:00
2019-11-13 12:40:00,6866.0,,,-32.0,,3000,2019-11-13T12:40:00
2019-11-13 12:50:00,6869.0,,,-32.0,,3000,2019-11-13T12:50:00
2019-11-13 13:00:00,6866.0,,,-32.0,,3000,2019-11-13T13:00:00
2019-11-13 13:10:00,6870.0,,,-31.0,,3000,2019-11-13T13:10:00
2019-11-13 13:20:00,6871.0,,,-31.0,,3000,2019-11-13T13:20:00
2019-11-13 13:30:00,6875.0,,,-32.0,,3000,2019-11-13T13:30:00
2019-11-13 13:40:00,6871.0,,,-32.0,,3000,2019-11-13T13:40:00
2019-11-13 13:50:00,6870.0,,,-32.0,,3000,2019-11-13T13:50:00
2019-11-13 00:00:00,6818.0,,,-32.0,,3050,2019-11-13T00:00:00
2019-11-13 00:10:00,6818.0,,,-31.0,,3050,2019-11-13T00:10:00
2019-11-13 00:20:00,6813.0,,,-32.0,,3050,2019-11-13T00:20:00
2019-11-13 00:30:00,6815.0,,,-32.0,,3050,2019-11-13T00:30:00
2019-11-13 00:40:00,6814.0,,,-32.0,,3050,2019-11-13T00:40:00
2019-11-13 00:50:00,6812.0,,,-32.0,,3050,2019-11-13T00:50:00
2019-11-13 01:00:00,6809.0,,,-32.0,,3050,2019-11-13T01:00:00
2019-11-13 01:10:00,6809.0,,,-33.0,,3050,2019-11-13T01:10:00
2019-11-13 01:20:00,6806.0,,,-32.0,,3050,2019-11-13T01:20:00
2019-11-13 01:30:00,6809.0,,,-32.0,,3050,2019-11-13T01:30:00
2019-11-13 01:40:00,6811.0,,,-30.0,,3050,2019-11-13T01:40:00
2019-11-13 01:50:00,6805.0,,,-31.0,,3050,2019-11-13T01:50:00
2019-11-13 02:00:00,6806.0,,,-32.0,,3050,2019-11-13T02:00:00
2019-11-13 02:10:00,6801.0,,,-32.0,,3050,2019-11-13T02:10:00
2019-11-13 02:20:00,6805.0,,,-31.0,,3050,2019-11-13T02:20:00
2019-11-13 02:30:00,6801.0,,,-32.0,,3050,2019-11-13T02:30:00
2019-11-13 02:40:00,6818.0,,,-32.0,,3050,2019-11-13T02:40:00
2019-11-13 02:50:00,6801.0,,,-31.0,,3050,2019-11-13T02:50:00
2019-11-13 03:00:00,6801.0,,,-32.0,,3050,2019-11-13T03:00:00
2019-11-13 03:10:00,6799.0,,,-32.0,,3050,2019-11-13T03:10:00
2019-11-13 03:20:00,6799.0,,,-32.0,,3050,2019-11-13T03:20:00
2019-11-13 03:30:00,6798.0,,,-32.0,,3050,2019-11-13T03:30:00
2019-11-13 03:40:00,6796.0,,,-31.0,,3050,2019-11-13T03:40:00
2019-11-13 03:50:00,6796.0,,,-30.0,,3050,2019-11-13T03:50:00
2019-11-13 04:00:00,6794.0,,,-31.0,,3050,2019-11-13T04:00:00
2019-11-13 04:10:00,6793.0,,,-32.0,,3050,2019-11-13T04:10:00
2019-11-13 04:20:00,6797.0,,,-32.0,,3050,2019-11-13T04:20:00
2019-11-13 04:30:00,6793.0,,,-31.0,,3050,2019-11-13T04:30:00
2019-11-13 04:40:00,6794.0,,,-32.0,,3050,2019-11-13T04:40:00
2019-11-13 04:50:00,6794.0,,,-31.0,,3050,2019-11-13T04:50:00
2019-11-13 05:00:00,6795.0,,,-32.0,,3050,2019-11-13T05:00:00
2019-11-13 05:10:00,6792.0,,,-31.0,,3050,2019-11-13T05:10:00
2019-11-13 05:20:00,6794.0,,,-32.0,,3050,2019-11-13T05:20:00
2019-11-13 05:30:00,6797.0,,,-32.0,,3050,2019-11-13T05:30:00
2019-11-13 05:40:00,6794.0,,,-31.0,,3050,2019-11-13T05:40:00
2019-11-13 05:50:00,6792.0,,,-31.0,,3050,2019-11-13T05:50:00
2019-11-13 06:00:00,6792.0,,,-32.0,,3050,2019-11-13T06:00:00
2019-11-13 06:10:00,6789.0,,,-32.0,,3050,2019-11-13T06:10:00
2019-11-13 06:20:00,6792.0,,,-32.0,,3050,2019-11-13T06:20:00
2019-11-13 06:30:00,6795.0,,,-31.0,,3050,2019-11-13T06:30:00
2019-11-13 06:40:00,6792.0,,,-31.0,,3050,2019-11-13T06:40:00
2019-11-13 06:50:00,6794.0,,,-31.0,,3050,2019-11-13T06:50:00
2019-11-13 07:00:00,6793.0,,,-31.0,,3050,2019-11-13T07:00:00
2019-11-13 07:10:00,6790.0,,,-32.0,,3050,2019-11-13T07:10:00
2019-11-13 07:20:00,6795.0,,,-32.0,,3050,2019-11-13T07:20:00
2019-11-13 07:30:00,6794.0,,,-32.0,,3050,2019-11-13T07:30:00
2019-11-13 07:40:00,6790.0,,,-31.0,,3050,2019-11-13T07:40:00
2019-11-13 07:50:00,6793.0,,,-31.0,,3050,2019-11-13T07:50:00
2019-11-13 08:00:00,6795.0,,,-32.0,,3050,2019-11-13T08:00:00
2019-11-13 08:10:00,6794.0,,,-32.0,,3050,2019-11-13T08:10:00
2019-11-13 08:20:00,6791.0,,,-31.0,,3050,2019-11-13T08:20:00
2019-11-13 08:30:00,6795.0,,,-32.0,,3050,2019-11-13T08:30:00
2019-11-13 08:40:00,6795.0,,,-32.0,,3050,2019-11-13T08:40:00
2019-11-13 08:50:00,6794.0,,,-32.0,,3050,2019-11-13T08:50:00
2019-11-13 09:00:00,6794.0,,,-32.0,,3050,2019-11-13T09:00:00
2019-11-13 09:10:00,6797.0,,,-32.0,,3050,2019-11-13T09:10:00
2019-11-13 09:20:00,6800.0,,,-31.0,,3050,2019-11-13T09:20:00
2019-11-13 09:30:00,6798.0,,,-32.0,,3050,2019-11-13T09:30:00
2019-11-13 09:40:00,6798.0,,,-32.0,,3050,2019-11-13T09:40:00
2019-11-13 09:50:00,6799.0,,,-32.0,,3050,2019-11-13T09:50:00
2019-11-13 10:00:00,6801.0,,,-32.0,,3050,2019-11-13T10:00:00
2019-11-13 10:10:00,6805.0,,,-32.0,,3050,2019-11-13T10:10:00
2019-11-13 10:20:00,6802.0,,,-32.0,,3050,2019-11-13T10:20:00
2019-11-13 10:30:00,6807.0,,,-32.0,,3050,2019-11-13T10:30:00
2019-11-13 10:40:00,6807.0,,,-32.0,,3050,2019-11-13T10:40:00
2019-11-13 10:50:00,6806.0,,,-32.0,,3050,2019-11-13T10:50:00
2019-11-13 11:00:00,6807.0,,,-32.0,,3050,2019-11-13T11:00:00
2019-11-13 11:10:00,6804.0,,,-32.0,,3050,2019-11-13T11:10:00
2019-11-13 11:20:00,6809.0,,,-32.0,,3050,2019-11-13T11:20:00
2019-11-13 11:30:00,6807.0,,,-32.0,,3050,2019-11-13T11:30:00
2019-11-13 11:40:00,6814.0,,,-32.0,,3050,2019-11-13T11:40:00
2019-11-13 11:50:00,6811.0,,,-32.0,,3050,2019-11-13T11:50:00
2019-11-13 12:00:00,6814.0,,,-32.0,,3050,2019-11-13T12:00:00
2019-11-13 12:10:00,6817.0,,,-32.0,,3050,2019-11-13T12:10:00
2019-11-13 12:20:00,6819.0,,,-32.0,,3050,2019-11-13T12:20:00
2019-11-13 12:30:00,6820.0,,,-32.0,,3050,2019-11-13T12:30:00
2019-11-13 12:40:00,6820.0,,,-32.0,,3050,2019-11-13T12:40:00
2019-11-13 12:50:00,6823.0,,,-32.0,,3050,2019-11-13T12:50:00
2019-11-13 13:00:00,6820.0,,,-32.0,,3050,2019-11-13T13:00:00
2019-11-13 13:10:00,6824.0,,,-31.0,,3050,2019-11-13T13:10:00
2019-11-13 13:20:00,6825.0,,,-32.0,,3050,2019-11-13T13:20:00
2019-11-13 13:30:00,6829.0,,,-32.0,,3050,2019-11-13T13:30:00
2019-11-13 13:40:00,6825.0,,,-32.0,,3050,2019-11-13T13:40:00
2019-11-13 13:50:00,6824.0,,,-32.0,,3050,2019-11-13T13:50:00
2019-11-13 00:00:00,6773.0,,,-32.0,,3100,2019-11-13T00:00:00
2019-11-13 00:10:00,6773.0,,,-32.0,,3100,2019-11-13T00:10:00
2019-11-13 00:20:00,6768.0,,,-32.0,,3100,2019-11-13T00:20:00
2019-11-13 00:30:00,6769.0,,,-32.0,,3100,2019-11-13T00:30:00
2019-11-13 00:40:00,6768.0,,,-32.0,,3100,2019-11-13T00:40:00
2019-11-13 00:50:00,6767.0,,,-32.0,,3100,2019-11-13T00:50:00
2019-11-13 01:00:00,6764.0,,,-32.0,,3100,2019-11-13T01:00:00
2019-11-13 01:10:00,6764.0,,,-34.0,,3100,2019-11-13T01:10:00
2019-11-13 01:20:00,6761.0,,,-32.0,,3100,2019-11-13T01:20:00
2019-11-13 01:30:00,6763.0,,,-32.0,,3100,2019-11-13T01:30:00
2019-11-13 01:40:00,6765.0,,,-30.0,,3100,2019-11-13T01:40:00
2019-11-13 01:50:00,6760.0,,,-31.0,,3100,2019-11-13T01:50:00
2019-11-13 02:00:00,6760.0,,,-32.0,,3100,2019-11-13T02:00:00
2019-11-13 02:10:00,6755.0,,,-32.0,,3100,2019-11-13T02:10:00
2019-11-13 02:20:00,6760.0,,,-31.0,,3100,2019-11-13T02:20:00
2019-11-13 02:30:00,6756.0,,,-32.0,,3100,2019-11-13T02:30:00
2019-11-13 02:40:00,6772.0,,,-32.0,,3100,2019-11-13T02:40:00
2019-11-13 02:50:00,6755.0,,,-31.0,,3100,2019-11-13T02:50:00
2019-11-13 03:00:00,6755.0,,,-32.0,,3100,2019-11-13T03:00:00
2019-11-13 03:10:00,6753.0,,,-32.0,,3100,2019-11-13T03:10:00
2019-11-13 03:20:00,6753.0,,,-32.0,,3100,2019-11-13T03:20:00
2019-11-13 03:30:00,6753.0,,,-32.0,,3100,2019-11-13T03:30:00
2019-11-13 03:40:00,6751.0,,,-31.0,,3100,2019-11-13T03:40:00
2019-11-13 03:50:00,6751.0,,,-31.0,,3100,2019-11-13T03:50:00
2019-11-13 04:00:00,6749.0,,,-32.0,,3100,2019-11-13T04:00:00
2019-11-13 04:10:00,6747.0,,,-31.0,,3100,2019-11-13T04:10:00
2019-11-13 04:20:00,6752.0,,,-32.0,,3100,2019-11-13T04:20:00
2019-11-13 04:30:00,6747.0,,,-32.0,,3100,2019-11-13T04:30:00
2019-11-13 04:40:00,6748.0,,,-31.0,,3100,2019-11-13T04:40:00
2019-11-13 04:50:00,6748.0,,,-32.0,,3100,2019-11-13T04:50:00
2019-11-13 05:00:00,6749.0,,,-32.0,,3100,2019-11-13T05:00:00
2019-11-13 05:10:00,6746.0,,,-32.0,,3100,2019-11-13T05:10:00
2019-11-13 05:20:00,6748.0,,,-32.0,,3100,2019-11-13T05:20:00
2019-11-13 05:30:00,6751.0,,,-32.0,,3100,2019-11-13T05:30:00
2019-11-13 05:40:00,6748.0,,,-31.0,,3100,2019-11-13T05:40:00
2019-11-13 05:50:00,6746.0,,,-32.0,,3100,2019-11-13T05:50:00
2019-11-13 06:00:00,6746.0,,,-32.0,,3100,2019-11-13T06:00:00
2019-11-13 06:10:00,6743.0,,,-32.0,,3100,2019-11-13T06:10:00
2019-11-13 06:20:00,6746.0,,,-31.0,,3100,2019-11-13T06:20:00
2019-11-13 06:30:00,6749.0,,,-32.0,,3100,2019-11-13T06:30:00
2019-11-13 06:40:00,6746.0,,,-32.0,,3100,2019-11-13T06:40:00
2019-11-13 06:50:00,6748.0,,,-32.0,,3100,2019-11-13T06:50:00
2019-11-13 07:00:00,6747.0,,,-32.0,,3100,2019-11-13T07:00:00
2019-11-13 07:10:00,6744.0,,,-32.0,,3100,2019-11-13T07:10:00
2019-11-13 07:20:00,6749.0,,,-32.0,,3100,2019-11-13T07:20:00
2019-11-13 07:30:00,6748.0,,,-32.0,,3100,2019-11-13T07:30:00
2019-11-13 07:40:00,6744.0,,,-32.0,,3100,2019-11-13T07:40:00
2019-11-13 07:50:00,6747.0,,,-31.0,,3100,2019-11-13T07:50:00
2019-11-13 08:00:00,6749.0,,,-32.0,,3100,2019-11-13T08:00:00
2019-11-13 08:10:00,6748.0,,,-31.0,,3100,2019-11-13T08:10:00
2019-11-13 08:20:00,6745.0,,,-32.0,,3100,2019-11-13T08:20:00
2019-11-13 08:30:00,6749.0,,,-32.0,,3100,2019-11-13T08:30:00
2019-11-13 08:40:00,6749.0,,,-32.0,,3100,2019-11-13T08:40:00
2019-11-13 08:50:00,6748.0,,,-32.0,,3100,2019-11-13T08:50:00
2019-11-13 09:00:00,6748.0,,,-32.0,,3100,2019-11-13T09:00:00
2019-11-13 09:10:00,6751.0,,,-31.0,,3100,2019-11-13T09:10:00
2019-11-13 09:20:00,6754.0,,,-32.0,,3100,2019-11-13T09:20:00
2019-11-13 09:30:00,6752.0,,,-32.0,,3100,2019-11-13T09:30:00
2019-11-13 09:40:00,6752.0,,,-32.0,,3100,2019-11-13T09:40:00
2019-11-13 09:50:00,6753.0,,,-31.0,,3100,2019-11-13T09:50:00
2019-11-13 10:00:00,6755.0,,,-32.0,,3100,2019-11-13T10:00:00
2019-11-13 10:10:00,6759.0,,,-32.0,,3100,2019-11-13T10:10:00
2019-11-13 10:20:00,6756.0,,,-32.0,,3100,2019-11-13T10:20:00
2019-11-13 10:30:00,6761.0,,,-32.0,,3100,2019-11-13T10:30:00
2019-11-13 10:40:00,6761.0,,,-32.0,,3100,2019-11-13T10:40:00
2019-11-13 10:50:00,6760.0,,,-32.0,,3100,2019-11-13T10:50:00
2019-11-13 11:00:00,6761.0,,,-32.0,,3100,2019-11-13T11:00:00
2019-11-13 11:10:00,6758.0,,,-32.0,,3100,2019-11-13T11:10:00
2019-11-13 11:20:00,6763.0,,,-32.0,,3100,2019-11-13T11:20:00
2019-11-13 11:30:00,6761.0,,,-32.0,,3100,2019-11-13T11:30:00
2019-11-13 11:40:00,6768.0,,,-32.0,,3100,2019-11-13T11:40:00
2019-11-13 11:50:00,6765.0,,,-32.0,,3100,2019-11-13T11:50:00
2019-11-13 12:00:00,6768.0,,,-32.0,,3100,2019-11-13T12:00:00
2019-11-13 12:10:00,6771.0,,,-32.0,,3100,2019-11-13T12:10:00
2019-11-13 12:20:00,6773.0,,,-32.0,,3100,2019-11-13T12:20:00
2019-11-13 12:30:00,6774.0,,,-32.0,,3100,2019-11-13T12:30:00
