datetimes,temperature,dew_point,relative_humidity,liquid,range,times
2019-11-13 11:10:00,-34.1,-47.0,26.0,0.013000000000000001,5250,2019-11-13T11:10:00
2019-11-13 11:10:00,-35.5,-48.7,24.0,0.001,5500,2019-11-13T11:10:00
2019-11-13 11:10:00,-36.7,-50.2,23.0,0.001,5750,2019-11-13T11:10:00
2019-11-13 11:10:00,-38.0,-51.7,22.0,0.001,6000,2019-11-13T11:10:00
2019-11-13 11:10:00,-39.1,-53.5,20.0,0.001,6250,2019-11-13T11:10:00
2019-11-13 11:10:00,-40.2,-55.300000000000004,18.0,0.014,6500,2019-11-13T11:10:00
2019-11-13 11:10:00,-41.400000000000006,-56.300000000000004,18.0,0.001,6750,2019-11-13T11:10:00
2019-11-13 11:10:00,-42.5,-57.900000000000006,17.0,0.001,7000,2019-11-13T11:10:00
2019-11-13 11:10:00,-43.6,-59.6,15.0,0.001,7250,2019-11-13T11:10:00
2019-11-13 11:10:00,-44.7,-61.300000000000004,13.0,0.001,7500,2019-11-13T11:10:00
2019-11-13 11:10:00,-45.5,-62.800000000000004,12.0,0.001,7750,2019-11-13T11:10:00
2019-11-13 11:10:00,-46.400000000000006,-64.4,11.0,0.001,8000,2019-11-13T11:10:00
2019-11-13 11:10:00,-47.2,-65.10000000000001,10.0,0.001,8250,2019-11-13T11:10:00
2019-11-13 11:10:00,-47.800000000000004,-66.5,9.0,0.001,8500,2019-11-13T11:10:00
2019-11-13 11:10:00,-48.1,-67.10000000000001,9.0,0.001,8750,2019-11-13T11:10:00
2019-11-13 11:10:00,-48.0,-68.10000000000001,8.0,0.001,9000,2019-11-13T11:10:00
2019-11-13 11:10:00,-47.800000000000004,-69.0,6.0,0.001,9250,2019-11-13T11:10:00
2019-11-13 11:10:00,-47.400000000000006,-70.0,5.0,0.001,9500,2019-11-13T11:10:00
2019-11-13 11:10:00,-47.2,-71.9,4.0,0.001,9750,2019-11-13T11:10:00
2019-11-13 11:10:00,-47.0,-72.60000000000001,3.0,0.001,10000,2019-11-13T11:10:00
2019-11-13 11:20:00,-5.4,-14.9,47.0,0.001,0,2019-11-13T11:20:00
2019-11-13 11:20:00,-5.7,-17.900000000000002,37.0,0.001,50,2019-11-13T11:20:00
2019-11-13 11:20:00,-5.7,-18.1,37.0,0.001,100,2019-11-13T11:20:00
2019-11-13 11:20:00,-5.9,-18.1,37.0,0.001,150,2019-11-13T11:20:00
2019-11-13 11:20:00,-6.2,-18.1,38.0,0.001,200,2019-11-13T11:20:00
2019-11-13 11:20:00,-6.6000000000000005,-18.0,39.0,0.001,250,2019-11-13T11:20:00
2019-11-13 11:20:00,-7.0,-18.0,41.0,0.001,300,2019-11-13T11:20:00
2019-11-13 11:20:00,-7.5,-18.2,41.0,0.001,350,2019-11-13T11:20:00
2019-11-13 11:20:00,-8.0,-18.7,42.0,0.001,400,2019-11-13T11:20:00
2019-11-13 11:20:00,-8.5,-18.900000000000002,42.0,0.001,450,2019-11-13T11:20:00
2019-11-13 11:20:00,-9.0,-19.200000000000003,43.0,0.001,500,2019-11-13T11:20:00
2019-11-13 11:20:00,-9.8,-19.700000000000003,44.0,0.001,600,2019-11-13T11:20:00
2019-11-13 11:20:00,-10.700000000000001,-20.200000000000003,45.0,0.001,700,2019-11-13T11:20:00
2019-11-13 11:20:00,-11.600000000000001,-21.0,46.0,0.001,800,2019-11-13T11:20:00
2019-11-13 11:20:00,-12.700000000000001,-21.5,48.0,0.001,900,2019-11-13T11:20:00
2019-11-13 11:20:00,-13.600000000000001,-21.900000000000002,49.0,0.001,1000,2019-11-13T11:20:00
2019-11-13 11:20:00,-14.5,-22.900000000000002,49.0,0.001,1100,2019-11-13T11:20:00
2019-11-13 11:20:00,-15.3,-23.900000000000002,48.0,0.01,1200,2019-11-13T11:20:00
2019-11-13 11:20:00,-16.1,-25.200000000000003,45.0,0.02,1300,2019-11-13T11:20:00
2019-11-13 11:20:00,-16.900000000000002,-26.200000000000003,44.0,0.032,1400,2019-11-13T11:20:00
2019-11-13 11:20:00,-17.400000000000002,-27.3,41.0,0.021,1500,2019-11-13T11:20:00
2019-11-13 11:20:00,-17.7,-28.0,40.0,0.001,1600,2019-11-13T11:20:00
2019-11-13 11:20:00,-18.1,-28.5,39.0,0.003,1700,2019-11-13T11:20:00
2019-11-13 11:20:00,-18.3,-29.200000000000003,38.0,0.001,1800,2019-11-13T11:20:00
2019-11-13 11:20:00,-18.6,-29.6,37.0,0.001,1900,2019-11-13T11:20:00
2019-11-13 11:20:00,-18.900000000000002,-30.1,36.0,0.001,2000,2019-11-13T11:20:00
2019-11-13 11:20:00,-19.400000000000002,-31.3,34.0,0.001,2250,2019-11-13T11:20:00
2019-11-13 11:20:00,-20.200000000000003,-32.0,34.0,0.001,2500,2019-11-13T11:20:00
2019-11-13 11:20:00,-21.200000000000003,-32.800000000000004,34.0,0.001,2750,2019-11-13T11:20:00
2019-11-13 11:20:00,-22.5,-34.5,32.0,0.001,3000,2019-11-13T11:20:00
2019-11-13 11:20:00,-23.5,-35.800000000000004,31.0,0.001,3250,2019-11-13T11:20:00
2019-11-13 11:20:00,-24.8,-37.2,30.0,0.001,3500,2019-11-13T11:20:00
2019-11-13 11:20:00,-25.8,-38.5,29.0,0.001,3750,2019-11-13T11:20:00
2019-11-13 11:20:00,-27.1,-39.7,29.0,0.001,4000,2019-11-13T11:20:00
2019-11-13 11:20:00,-28.5,-41.0,29.0,0.001,4250,2019-11-13T11:20:00
2019-11-13 11:20:00,-29.6,-42.800000000000004,26.0,0.001,4500,2019-11-13T11:20:00
2019-11-13 11:20:00,-30.8,-44.5,24.0,0.001,4750,2019-11-13T11:20:00
2019-11-13 11:20:00,-32.1,-45.5,25.0,0.001,5000,2019-11-13T11:20:00
2019-11-13 11:20:00,-33.4,-46.900000000000006,24.0,0.014,5250,2019-11-13T11:20:00
2019-11-13 11:20:00,-34.7,-48.5,23.0,0.001,5500,2019-11-13T11:20:00
2019-11-13 11:20:00,-36.0,-50.0,22.0,0.001,5750,2019-11-13T11:20:00
2019-11-13 11:20:00,-37.300000000000004,-51.5,21.0,0.001,6000,2019-11-13T11:20:00
2019-11-13 11:20:00,-38.5,-53.400000000000006,19.0,0.001,6250,2019-11-13T11:20:00
2019-11-13 11:20:00,-39.6,-55.1,17.0,0.014,6500,2019-11-13T11:20:00
2019-11-13 11:20:00,-40.800000000000004,-56.1,17.0,0.001,6750,2019-11-13T11:20:00
2019-11-13 11:20:00,-41.900000000000006,-57.7,16.0,0.001,7000,2019-11-13T11:20:00
2019-11-13 11:20:00,-43.1,-59.5,14.0,0.001,7250,2019-11-13T11:20:00
2019-11-13 11:20:00,-44.2,-61.1,13.0,0.001,7500,2019-11-13T11:20:00
2019-11-13 11:20:00,-45.0,-62.6,12.0,0.001,7750,2019-11-13T11:20:00
2019-11-13 11:20:00,-46.0,-64.10000000000001,11.0,0.001,8000,2019-11-13T11:20:00
2019-11-13 11:20:00,-46.900000000000006,-65.0,10.0,0.001,8250,2019-11-13T11:20:00
2019-11-13 11:20:00,-47.5,-66.3,9.0,0.001,8500,2019-11-13T11:20:00
2019-11-13 11:20:00,-47.900000000000006,-66.9,9.0,0.001,8750,2019-11-13T11:20:00
2019-11-13 11:20:00,-47.900000000000006,-68.10000000000001,8.0,0.001,9000,2019-11-13T11:20:00
2019-11-13 11:20:00,-47.800000000000004,-69.0,6.0,0.001,9250,2019-11-13T11:20:00
2019-11-13 11:20:00,-47.5,-70.10000000000001,5.0,0.001,9500,2019-11-13T11:20:00
2019-11-13 11:20:00,-47.400000000000006,-72.0,4.0,0.001,9750,2019-11-13T11:20:00
2019-11-13 11:20:00,-47.300000000000004,-72.8,3.0,0.001,10000,2019-11-13T11:20:00
2019-11-13 11:30:00,-5.4,-14.8,47.0,0.001,0,2019-11-13T11:30:00
2019-11-13 11:30:00,-5.7,-17.7,37.0,0.001,50,2019-11-13T11:30:00
2019-11-13 11:30:00,-5.5,-18.0,36.0,0.001,100,2019-11-13T11:30:00
2019-11-13 11:30:00,-5.7,-17.900000000000002,37.0,0.001,150,2019-11-13T11:30:00
2019-11-13 11:30:00,-5.9,-17.900000000000002,38.0,0.001,200,2019-11-13T11:30:00
2019-11-13 11:30:00,-6.2,-17.900000000000002,39.0,0.001,250,2019-11-13T11:30:00
2019-11-13 11:30:00,-6.6000000000000005,-17.900000000000002,40.0,0.001,300,2019-11-13T11:30:00
2019-11-13 11:30:00,-7.1000000000000005,-18.2,40.0,0.001,350,2019-11-13T11:30:00
2019-11-13 11:30:00,-7.6000000000000005,-18.6,41.0,0.001,400,2019-11-13T11:30:00
2019-11-13 11:30:00,-8.1,-18.7,42.0,0.001,450,2019-11-13T11:30:00
2019-11-13 11:30:00,-8.6,-19.1,42.0,0.001,500,2019-11-13T11:30:00
2019-11-13 11:30:00,-9.5,-19.700000000000003,43.0,0.001,600,2019-11-13T11:30:00
2019-11-13 11:30:00,-10.4,-20.0,45.0,0.001,700,2019-11-13T11:30:00
2019-11-13 11:30:00,-11.4,-20.700000000000003,45.0,0.001,800,2019-11-13T11:30:00
2019-11-13 11:30:00,-12.600000000000001,-21.200000000000003,48.0,0.001,900,2019-11-13T11:30:00
2019-11-13 11:30:00,-13.600000000000001,-21.700000000000003,50.0,0.001,1000,2019-11-13T11:30:00
2019-11-13 11:30:00,-14.600000000000001,-22.700000000000003,49.0,0.001,1100,2019-11-13T11:30:00
2019-11-13 11:30:00,-15.600000000000001,-23.900000000000002,49.0,0.01,1200,2019-11-13T11:30:00
2019-11-13 11:30:00,-16.400000000000002,-25.200000000000003,46.0,0.019,1300,2019-11-13T11:30:00
2019-11-13 11:30:00,-17.3,-26.3,45.0,0.031,1400,2019-11-13T11:30:00
2019-11-13 11:30:00,-17.900000000000002,-27.5,42.0,0.021,1500,2019-11-13T11:30:00
2019-11-13 11:30:00,-18.3,-28.3,41.0,0.001,1600,2019-11-13T11:30:00
2019-11-13 11:30:00,-18.7,-28.8,40.0,0.007,1700,2019-11-13T11:30:00
2019-11-13 11:30:00,-18.900000000000002,-29.5,38.0,0.001,1800,2019-11-13T11:30:00
2019-11-13 11:30:00,-19.3,-30.0,38.0,0.001,1900,2019-11-13T11:30:00
2019-11-13 11:30:00,-19.6,-30.6,37.0,0.001,2000,2019-11-13T11:30:00
2019-11-13 11:30:00,-20.1,-31.900000000000002,34.0,0.001,2250,2019-11-13T11:30:00
2019-11-13 11:30:00,-21.0,-32.5,34.0,0.001,2500,2019-11-13T11:30:00
2019-11-13 11:30:00,-22.0,-33.4,35.0,0.001,2750,2019-11-13T11:30:00
2019-11-13 11:30:00,-23.3,-35.300000000000004,32.0,0.001,3000,2019-11-13T11:30:00
2019-11-13 11:30:00,-24.400000000000002,-36.5,31.0,0.001,3250,2019-11-13T11:30:00
2019-11-13 11:30:00,-25.700000000000003,-37.9,30.0,0.001,3500,2019-11-13T11:30:00
2019-11-13 11:30:00,-26.700000000000003,-39.300000000000004,29.0,0.001,3750,2019-11-13T11:30:00
2019-11-13 11:30:00,-28.0,-40.400000000000006,29.0,0.001,4000,2019-11-13T11:30:00
2019-11-13 11:30:00,-29.400000000000002,-41.800000000000004,29.0,0.001,4250,2019-11-13T11:30:00
2019-11-13 11:30:00,-30.5,-43.5,27.0,0.001,4500,2019-11-13T11:30:00
2019-11-13 11:30:00,-31.700000000000003,-45.2,25.0,0.001,4750,2019-11-13T11:30:00
2019-11-13 11:30:00,-33.0,-46.300000000000004,25.0,0.001,5000,2019-11-13T11:30:00
2019-11-13 11:30:00,-34.2,-47.5,24.0,0.013000000000000001,5250,2019-11-13T11:30:00
2019-11-13 11:30:00,-35.6,-49.300000000000004,23.0,0.001,5500,2019-11-13T11:30:00
2019-11-13 11:30:00,-36.800000000000004,-50.7,22.0,0.001,5750,2019-11-13T11:30:00
2019-11-13 11:30:00,-38.1,-52.2,21.0,0.001,6000,2019-11-13T11:30:00
2019-11-13 11:30:00,-39.2,-54.1,19.0,0.001,6250,2019-11-13T11:30:00
2019-11-13 11:30:00,-40.300000000000004,-55.900000000000006,17.0,0.014,6500,2019-11-13T11:30:00
2019-11-13 11:30:00,-41.5,-56.800000000000004,17.0,0.001,6750,2019-11-13T11:30:00
2019-11-13 11:30:00,-42.6,-58.5,16.0,0.001,7000,2019-11-13T11:30:00
2019-11-13 11:30:00,-43.7,-60.300000000000004,14.0,0.001,7250,2019-11-13T11:30:00
2019-11-13 11:30:00,-44.7,-62.0,12.0,0.001,7500,2019-11-13T11:30:00
2019-11-13 11:30:00,-45.5,-63.5,11.0,0.001,7750,2019-11-13T11:30:00
2019-11-13 11:30:00,-46.400000000000006,-65.10000000000001,10.0,0.001,8000,2019-11-13T11:30:00
2019-11-13 11:30:00,-47.2,-65.9,10.0,0.001,8250,2019-11-13T11:30:00
2019-11-13 11:30:00,-47.800000000000004,-67.10000000000001,9.0,0.001,8500,2019-11-13T11:30:00
2019-11-13 11:30:00,-48.1,-67.60000000000001,8.0,0.001,8750,2019-11-13T11:30:00
2019-11-13 11:30:00,-48.0,-68.60000000000001,7.0,0.001,9000,2019-11-13T11:30:00
2019-11-13 11:30:00,-47.800000000000004,-69.60000000000001,6.0,0.001,9250,2019-11-13T11:30:00
2019-11-13 11:30:00,-47.400000000000006,-70.9,5.0,0.001,9500,2019-11-13T11:30:00
2019-11-13 11:30:00,-47.2,-72.8,3.0,0.001,9750,2019-11-13T11:30:00
2019-11-13 11:30:00,-46.900000000000006,-73.60000000000001,3.0,0.001,10000,2019-11-13T11:30:00
2019-11-13 11:40:00,-5.4,-14.600000000000001,48.0,0.001,0,2019-11-13T11:40:00
2019-11-13 11:40:00,-5.7,-17.6,38.0,0.001,50,2019-11-13T11:40:00
2019-11-13 11:40:00,-5.6000000000000005,-17.900000000000002,37.0,0.001,100,2019-11-13T11:40:00
2019-11-13 11:40:00,-5.800000000000001,-17.7,38.0,0.001,150,2019-11-13T11:40:00
2019-11-13 11:40:00,-6.1000000000000005,-17.7,39.0,0.001,200,2019-11-13T11:40:00
2019-11-13 11:40:00,-6.4,-17.7,40.0,0.001,250,2019-11-13T11:40:00
2019-11-13 11:40:00,-6.800000000000001,-17.7,41.0,0.001,300,2019-11-13T11:40:00
2019-11-13 11:40:00,-7.300000000000001,-18.0,42.0,0.001,350,2019-11-13T11:40:00
2019-11-13 11:40:00,-7.800000000000001,-18.2,42.0,0.001,400,2019-11-13T11:40:00
2019-11-13 11:40:00,-8.3,-18.6,43.0,0.001,450,2019-11-13T11:40:00
2019-11-13 11:40:00,-8.700000000000001,-18.900000000000002,43.0,0.001,500,2019-11-13T11:40:00
2019-11-13 11:40:00,-9.5,-19.5,44.0,0.001,600,2019-11-13T11:40:00
2019-11-13 11:40:00,-10.4,-19.900000000000002,45.0,0.001,700,2019-11-13T11:40:00
2019-11-13 11:40:00,-11.3,-20.700000000000003,46.0,0.001,800,2019-11-13T11:40:00
2019-11-13 11:40:00,-12.3,-21.200000000000003,47.0,0.001,900,2019-11-13T11:40:00
2019-11-13 11:40:00,-13.200000000000001,-21.700000000000003,49.0,0.001,1000,2019-11-13T11:40:00
2019-11-13 11:40:00,-14.100000000000001,-22.700000000000003,48.0,0.001,1100,2019-11-13T11:40:00
2019-11-13 11:40:00,-15.0,-23.700000000000003,47.0,0.011,1200,2019-11-13T11:40:00
2019-11-13 11:40:00,-15.8,-25.200000000000003,44.0,0.02,1300,2019-11-13T11:40:00
2019-11-13 11:40:00,-16.5,-26.200000000000003,43.0,0.032,1400,2019-11-13T11:40:00
2019-11-13 11:40:00,-17.0,-27.400000000000002,40.0,0.021,1500,2019-11-13T11:40:00
2019-11-13 11:40:00,-17.400000000000002,-28.200000000000003,38.0,0.003,1600,2019-11-13T11:40:00
2019-11-13 11:40:00,-17.7,-28.8,37.0,0.007,1700,2019-11-13T11:40:00
2019-11-13 11:40:00,-17.900000000000002,-29.6,35.0,0.001,1800,2019-11-13T11:40:00
2019-11-13 11:40:00,-18.2,-30.0,35.0,0.001,1900,2019-11-13T11:40:00
2019-11-13 11:40:00,-18.6,-30.5,34.0,0.001,2000,2019-11-13T11:40:00
2019-11-13 11:40:00,-19.1,-31.8,31.0,0.001,2250,2019-11-13T11:40:00
2019-11-13 11:40:00,-19.900000000000002,-32.5,31.0,0.001,2500,2019-11-13T11:40:00
2019-11-13 11:40:00,-21.0,-33.4,32.0,0.001,2750,2019-11-13T11:40:00
2019-11-13 11:40:00,-22.200000000000003,-35.0,30.0,0.001,3000,2019-11-13T11:40:00
2019-11-13 11:40:00,-23.3,-36.4,29.0,0.001,3250,2019-11-13T11:40:00
2019-11-13 11:40:00,-24.5,-37.7,28.0,0.001,3500,2019-11-13T11:40:00
2019-11-13 11:40:00,-25.6,-39.0,27.0,0.001,3750,2019-11-13T11:40:00
2019-11-13 11:40:00,-26.900000000000002,-40.0,27.0,0.001,4000,2019-11-13T11:40:00
2019-11-13 11:40:00,-28.3,-41.2,27.0,0.001,4250,2019-11-13T11:40:00
2019-11-13 11:40:00,-29.400000000000002,-42.900000000000006,26.0,0.001,4500,2019-11-13T11:40:00
2019-11-13 11:40:00,-30.6,-44.5,24.0,0.001,4750,2019-11-13T11:40:00
2019-11-13 11:40:00,-31.900000000000002,-45.5,24.0,0.001,5000,2019-11-13T11:40:00
2019-11-13 11:40:00,-33.2,-46.900000000000006,24.0,0.014,5250,2019-11-13T11:40:00
2019-11-13 11:40:00,-34.6,-48.5,23.0,0.001,5500,2019-11-13T11:40:00
2019-11-13 11:40:00,-35.9,-49.900000000000006,22.0,0.001,5750,2019-11-13T11:40:00
2019-11-13 11:40:00,-37.2,-51.400000000000006,21.0,0.001,6000,2019-11-13T11:40:00
2019-11-13 11:40:00,-38.400000000000006,-53.300000000000004,19.0,0.001,6250,2019-11-13T11:40:00
2019-11-13 11:40:00,-39.5,-54.900000000000006,17.0,0.014,6500,2019-11-13T11:40:00
2019-11-13 11:40:00,-40.800000000000004,-55.900000000000006,18.0,0.001,6750,2019-11-13T11:40:00
2019-11-13 11:40:00,-41.900000000000006,-57.6,16.0,0.001,7000,2019-11-13T11:40:00
2019-11-13 11:40:00,-43.0,-59.400000000000006,14.0,0.001,7250,2019-11-13T11:40:00
2019-11-13 11:40:00,-44.1,-60.900000000000006,13.0,0.001,7500,2019-11-13T11:40:00
2019-11-13 11:40:00,-45.0,-62.400000000000006,12.0,0.001,7750,2019-11-13T11:40:00
2019-11-13 11:40:00,-46.0,-63.900000000000006,11.0,0.001,8000,2019-11-13T11:40:00
2019-11-13 11:40:00,-46.900000000000006,-64.8,11.0,0.001,8250,2019-11-13T11:40:00
2019-11-13 11:40:00,-47.6,-66.10000000000001,10.0,0.001,8500,2019-11-13T11:40:00
2019-11-13 11:40:00,-47.900000000000006,-66.60000000000001,9.0,0.001,8750,2019-11-13T11:40:00
2019-11-13 11:40:00,-48.0,-67.60000000000001,8.0,0.001,9000,2019-11-13T11:40:00
2019-11-13 11:40:00,-47.900000000000006,-68.60000000000001,7.0,0.001,9250,2019-11-13T11:40:00
2019-11-13 11:40:00,-47.6,-69.8,6.0,0.001,9500,2019-11-13T11:40:00
2019-11-13 11:40:00,-47.6,-71.60000000000001,4.0,0.001,9750,2019-11-13T11:40:00
2019-11-13 11:40:00,-47.5,-72.3,4.0,0.001,10000,2019-11-13T11:40:00
2019-11-13 11:50:00,-5.4,-14.5,48.0,0.001,0,2019-11-13T11:50:00
2019-11-13 11:50:00,-5.800000000000001,-17.7,38.0,0.001,50,2019-11-13T11:50:00
2019-11-13 11:50:00,-5.7,-18.0,37.0,0.001,100,2019-11-13T11:50:00
2019-11-13 11:50:00,-6.0,-18.0,38.0,0.001,150,2019-11-13T11:50:00
2019-11-13 11:50:00,-6.300000000000001,-17.900000000000002,39.0,0.001,200,2019-11-13T11:50:00
2019-11-13 11:50:00,-6.6000000000000005,-17.900000000000002,40.0,0.001,250,2019-11-13T11:50:00
2019-11-13 11:50:00,-7.0,-17.7,42.0,0.001,300,2019-11-13T11:50:00
2019-11-13 11:50:00,-7.5,-18.1,42.0,0.001,350,2019-11-13T11:50:00
2019-11-13 11:50:00,-8.0,-18.5,42.0,0.001,400,2019-11-13T11:50:00
2019-11-13 11:50:00,-8.6,-18.7,43.0,0.001,450,2019-11-13T11:50:00
2019-11-13 11:50:00,-9.0,-19.1,44.0,0.001,500,2019-11-13T11:50:00
2019-11-13 11:50:00,-9.8,-19.700000000000003,44.0,0.001,600,2019-11-13T11:50:00
2019-11-13 11:50:00,-10.700000000000001,-20.1,46.0,0.001,700,2019-11-13T11:50:00
2019-11-13 11:50:00,-11.600000000000001,-20.900000000000002,46.0,0.001,800,2019-11-13T11:50:00
2019-11-13 11:50:00,-12.700000000000001,-21.400000000000002,48.0,0.001,900,2019-11-13T11:50:00
2019-11-13 11:50:00,-13.600000000000001,-22.0,49.0,0.001,1000,2019-11-13T11:50:00
2019-11-13 11:50:00,-14.5,-23.0,48.0,0.001,1100,2019-11-13T11:50:00
2019-11-13 11:50:00,-15.3,-24.1,47.0,0.011,1200,2019-11-13T11:50:00
2019-11-13 11:50:00,-16.1,-25.5,44.0,0.02,1300,2019-11-13T11:50:00
2019-11-13 11:50:00,-16.8,-26.5,42.0,0.033,1400,2019-11-13T11:50:00
2019-11-13 11:50:00,-17.3,-27.8,39.0,0.021,1500,2019-11-13T11:50:00
2019-11-13 11:50:00,-17.7,-28.6,38.0,0.003,1600,2019-11-13T11:50:00
2019-11-13 11:50:00,-18.0,-29.1,37.0,0.005,1700,2019-11-13T11:50:00
2019-11-13 11:50:00,-18.2,-29.8,35.0,0.001,1800,2019-11-13T11:50:00
2019-11-13 11:50:00,-18.5,-30.3,34.0,0.001,1900,2019-11-13T11:50:00
2019-11-13 11:50:00,-18.8,-30.8,34.0,0.001,2000,2019-11-13T11:50:00
2019-11-13 11:50:00,-19.3,-32.0,31.0,0.001,2250,2019-11-13T11:50:00
2019-11-13 11:50:00,-20.200000000000003,-32.7,31.0,0.001,2500,2019-11-13T11:50:00
2019-11-13 11:50:00,-21.200000000000003,-33.5,32.0,0.001,2750,2019-11-13T11:50:00
2019-11-13 11:50:00,-22.400000000000002,-35.300000000000004,30.0,0.001,3000,2019-11-13T11:50:00
2019-11-13 11:50:00,-23.5,-36.5,29.0,0.001,3250,2019-11-13T11:50:00
2019-11-13 11:50:00,-24.700000000000003,-37.800000000000004,28.0,0.001,3500,2019-11-13T11:50:00
2019-11-13 11:50:00,-25.8,-39.2,27.0,0.001,3750,2019-11-13T11:50:00
2019-11-13 11:50:00,-27.1,-40.0,28.0,0.001,4000,2019-11-13T11:50:00
2019-11-13 11:50:00,-28.5,-41.400000000000006,28.0,0.001,4250,2019-11-13T11:50:00
2019-11-13 11:50:00,-29.6,-43.0,26.0,0.001,4500,2019-11-13T11:50:00
2019-11-13 11:50:00,-30.8,-44.800000000000004,24.0,0.001,4750,2019-11-13T11:50:00
2019-11-13 11:50:00,-32.1,-45.800000000000004,24.0,0.001,5000,2019-11-13T11:50:00
2019-11-13 11:50:00,-33.4,-47.0,24.0,0.014,5250,2019-11-13T11:50:00
2019-11-13 11:50:00,-34.7,-48.7,22.0,0.001,5500,2019-11-13T11:50:00
2019-11-13 11:50:00,-36.0,-50.0,22.0,0.001,5750,2019-11-13T11:50:00
2019-11-13 11:50:00,-37.300000000000004,-51.5,21.0,0.001,6000,2019-11-13T11:50:00
2019-11-13 11:50:00,-38.5,-53.400000000000006,19.0,0.001,6250,2019-11-13T11:50:00
2019-11-13 11:50:00,-39.6,-55.0,17.0,0.014,6500,2019-11-13T11:50:00
2019-11-13 11:50:00,-40.800000000000004,-56.0,18.0,0.001,6750,2019-11-13T11:50:00
2019-11-13 11:50:00,-41.900000000000006,-57.7,16.0,0.001,7000,2019-11-13T11:50:00
2019-11-13 11:50:00,-43.1,-59.400000000000006,14.0,0.001,7250,2019-11-13T11:50:00
2019-11-13 11:50:00,-44.2,-61.0,13.0,0.001,7500,2019-11-13T11:50:00
2019-11-13 11:50:00,-45.0,-62.5,12.0,0.001,7750,2019-11-13T11:50:00
2019-11-13 11:50:00,-46.0,-64.10000000000001,11.0,0.001,8000,2019-11-13T11:50:00
2019-11-13 11:50:00,-46.800000000000004,-64.9,11.0,0.001,8250,2019-11-13T11:50:00
2019-11-13 11:50:00,-47.5,-66.10000000000001,9.0,0.001,8500,2019-11-13T11:50:00
2019-11-13 11:50:00,-47.900000000000006,-66.8,9.0,0.001,8750,2019-11-13T11:50:00
2019-11-13 11:50:00,-47.900000000000006,-67.8,8.0,0.001,9000,2019-11-13T11:50:00
2019-11-13 11:50:00,-47.800000000000004,-68.8,7.0,0.001,9250,2019-11-13T11:50:00
2019-11-13 11:50:00,-47.5,-70.0,5.0,0.001,9500,2019-11-13T11:50:00
2019-11-13 11:50:00,-47.400000000000006,-71.8,4.0,0.001,9750,2019-11-13T11:50:00
2019-11-13 11:50:00,-47.300000000000004,-72.5,3.0,0.001,10000,2019-11-13T11:50:00
2019-11-13 12:00:00,-5.300000000000001,-14.8,47.0,0.001,0,2019-11-13T12:00:00
2019-11-13 12:00:00,-5.9,-18.1,37.0,0.001,50,2019-11-13T12:00:00
2019-11-13 12:00:00,-5.9,-18.400000000000002,36.0,0.001,100,2019-11-13T12:00:00
2019-11-13 12:00:00,-6.1000000000000005,-18.2,37.0,0.001,150,2019-11-13T12:00:00
2019-11-13 12:00:00,-6.4,-18.2,38.0,0.001,200,2019-11-13T12:00:00
2019-11-13 12:00:00,-6.800000000000001,-18.2,39.0,0.001,250,2019-11-13T12:00:00
2019-11-13 12:00:00,-7.2,-18.2,41.0,0.001,300,2019-11-13T12:00:00
2019-11-13 12:00:00,-7.7,-18.5,41.0,0.001,350,2019-11-13T12:00:00
2019-11-13 12:00:00,-8.200000000000001,-18.900000000000002,41.0,0.001,400,2019-11-13T12:00:00
2019-11-13 12:00:00,-8.700000000000001,-19.200000000000003,42.0,0.001,450,2019-11-13T12:00:00
2019-11-13 12:00:00,-9.1,-19.5,43.0,0.001,500,2019-11-13T12:00:00
2019-11-13 12:00:00,-9.9,-20.1,43.0,0.001,600,2019-11-13T12:00:00
2019-11-13 12:00:00,-10.8,-20.400000000000002,45.0,0.001,700,2019-11-13T12:00:00
2019-11-13 12:00:00,-11.700000000000001,-21.200000000000003,45.0,0.001,800,2019-11-13T12:00:00
2019-11-13 12:00:00,-12.700000000000001,-21.700000000000003,47.0,0.001,900,2019-11-13T12:00:00
2019-11-13 12:00:00,-13.600000000000001,-22.200000000000003,48.0,0.001,1000,2019-11-13T12:00:00
2019-11-13 12:00:00,-14.5,-23.200000000000003,47.0,0.001,1100,2019-11-13T12:00:00
2019-11-13 12:00:00,-15.4,-24.200000000000003,46.0,0.011,1200,2019-11-13T12:00:00
2019-11-13 12:00:00,-16.1,-25.700000000000003,43.0,0.021,1300,2019-11-13T12:00:00
2019-11-13 12:00:00,-16.8,-26.700000000000003,42.0,0.033,1400,2019-11-13T12:00:00
2019-11-13 12:00:00,-17.400000000000002,-28.0,39.0,0.021,1500,2019-11-13T12:00:00
2019-11-13 12:00:00,-17.7,-28.700000000000003,37.0,0.001,1600,2019-11-13T12:00:00
2019-11-13 12:00:00,-18.1,-29.200000000000003,37.0,0.007,1700,2019-11-13T12:00:00
2019-11-13 12:00:00,-18.3,-30.0,35.0,0.001,1800,2019-11-13T12:00:00
2019-11-13 12:00:00,-18.6,-30.400000000000002,34.0,0.001,1900,2019-11-13T12:00:00
2019-11-13 12:00:00,-18.900000000000002,-30.900000000000002,34.0,0.001,2000,2019-11-13T12:00:00
2019-11-13 12:00:00,-19.400000000000002,-32.0,31.0,0.001,2250,2019-11-13T12:00:00
2019-11-13 12:00:00,-20.200000000000003,-32.5,32.0,0.001,2500,2019-11-13T12:00:00
